accountid,reading_nov,usage_nov,bill_nov,penalty_nov,totalbill_nov,reading_dec,usage_dec,bill_dec,penalty_dec,totalbill_dec
0000001160-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001161-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001161-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001161-01-2018,520.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0
0000001161-01-2019,625.0,7.0,25.0,0.0,25.0,637.0,12.0,25.0,0.0,25.0
0000001161-01-2020,725.0,8.0,25.0,0.0,25.0,735.0,10.0,25.0,0.0,25.0
0000001161-01-2021,817.0,8.0,25.0,0.0,25.0,824.0,7.0,25.0,0.0,25.0
0000001161-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001162-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001162-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001162-01-2018,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001162-01-2019,114.0,8.0,25.0,0.0,25.0,120.0,6.0,25.0,0.0,25.0
0000001162-01-2020,257.0,14.0,25.0,0.0,25.0,282.0,25.0,40.0,0.0,40.0
0000001162-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001162-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001163-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001163-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001163-01-2018,1224.0,0.0,0.0,0.0,0.0,1236.0,12.0,25.0,0.0,25.0
0000001163-01-2019,1426.0,20.0,25.0,0.0,25.0,1445.0,19.0,25.0,0.0,25.0
0000001163-01-2020,1713.0,13.0,25.0,0.0,25.0,1724.0,11.0,25.0,0.0,25.0
0000001163-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001163-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001164-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001164-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001164-01-2018,867.0,0.0,0.0,0.0,0.0,877.0,10.0,25.0,0.0,25.0
0000001164-01-2019,1043.0,12.0,25.0,0.0,25.0,1051.0,8.0,25.0,0.0,25.0
0000001164-01-2020,1181.0,14.0,25.0,0.0,25.0,1196.0,15.0,25.0,0.0,25.0
0000001164-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001164-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001165-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001165-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001165-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001165-01-2019,2072.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0
0000001165-01-2020,2072.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0
0000001165-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001165-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001166-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001166-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001166-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001166-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001166-01-2020,0.0,0.0,0.0,0.0,0.0,45.0,45.0,100.0,0.0,100.0
0000001166-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001166-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001167-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001167-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001167-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001167-01-2019,497.0,4.0,25.0,0.0,25.0,503.0,6.0,25.0,0.0,25.0
0000001167-01-2020,579.0,8.0,25.0,0.0,25.0,592.0,13.0,25.0,0.0,25.0
0000001167-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001167-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001168-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001168-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001168-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001168-01-2019,2351.0,28.0,49.0,0.0,49.0,2380.0,29.0,52.0,0.0,52.0
0000001168-01-2020,2768.0,47.0,106.0,0.0,106.0,2813.0,45.0,100.0,0.0,100.0
0000001168-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001168-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001169-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001169-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001169-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001169-01-2019,2325.0,0.0,0.0,0.0,0.0,2325.0,0.0,0.0,0.0,0.0
0000001169-01-2020,2775.0,87.0,226.0,0.0,226.0,2870.0,95.0,250.0,0.0,250.0
0000001169-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001169-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001170-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001170-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001170-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001170-01-2019,99332.0,0.0,0.0,0.0,0.0,99347.0,15.0,25.0,0.0,25.0
0000001170-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001170-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001170-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001171-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001171-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001171-01-2018,4340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001171-01-2019,4649.0,19.0,25.0,0.0,25.0,4676.0,27.0,46.0,0.0,46.0
0000001171-01-2020,4896.0,14.0,25.0,0.0,25.0,4919.0,23.0,34.0,0.0,34.0
0000001171-01-2021,5206.0,6.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
0000001171-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001172-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001172-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001172-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001172-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001172-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001172-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001172-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001173-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001173-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001173-01-2018,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000001173-01-2019,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000001173-01-2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000001173-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001173-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001174-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001174-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001174-01-2018,532.0,0.0,0.0,0.0,0.0,553.0,21.0,28.0,0.0,28.0
0000001174-01-2019,753.0,16.0,25.0,0.0,25.0,776.0,23.0,34.0,0.0,34.0
0000001174-01-2020,9236.0,22.0,31.0,0.0,31.0,9265.0,29.0,52.0,0.0,52.0
0000001174-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001174-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001175-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001175-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001175-01-2018,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001175-01-2019,3816.0,14.0,25.0,0.0,25.0,1911.0,3.0,25.0,0.0,25.0
0000001175-01-2020,2095.0,6.0,25.0,0.0,25.0,2101.0,6.0,25.0,0.0,25.0
0000001175-01-2021,2509.0,2.0,25.0,0.0,25.0,2513.0,4.0,25.0,0.0,25.0
0000001175-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001176-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001176-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001176-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001176-01-2019,7.0,7.0,25.0,0.0,25.0,22.0,15.0,25.0,0.0,25.0
0000001176-01-2020,67.0,3.0,25.0,0.0,25.0,68.0,1.0,25.0,0.0,25.0
0000001176-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001176-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001177-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001177-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001177-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001177-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001177-01-2020,127.0,40.0,85.0,0.0,85.0,191.0,64.0,157.0,0.0,157.0
0000001177-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001177-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001178-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001178-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001178-01-2018,1370.0,0.0,0.0,0.0,0.0,1375.0,5.0,25.0,0.0,25.0
0000001178-01-2019,1479.0,9.0,25.0,0.0,25.0,1489.0,10.0,25.0,0.0,25.0
0000001178-01-2020,1825.0,30.0,55.0,0.0,55.0,1850.0,25.0,40.0,0.0,40.0
0000001178-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001178-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001179-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001179-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001179-01-2018,996.0,0.0,0.0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0
0000001179-01-2019,1157.0,10.0,25.0,0.0,25.0,1171.0,14.0,25.0,0.0,25.0
0000001179-01-2020,1339.0,23.0,34.0,0.0,34.0,1361.0,22.0,31.0,0.0,31.0
0000001179-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001179-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001180-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001180-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001180-01-2018,1054.0,0.0,0.0,0.0,0.0,1057.0,0.0,0.0,0.0,0.0
0000001180-01-2019,1090.0,0.0,0.0,0.0,0.0,1094.0,4.0,25.0,0.0,25.0
0000001180-01-2020,1371.0,11.0,25.0,0.0,25.0,1371.0,0.0,0.0,0.0,0.0
0000001180-01-2021,1377.0,0.0,0.0,0.0,0.0,1377.0,0.0,0.0,0.0,0.0
0000001180-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001181-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001181-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001181-01-2018,1375.0,0.0,0.0,0.0,0.0,1375.0,0.0,0.0,0.0,0.0
0000001181-01-2019,1536.0,13.0,25.0,0.0,25.0,1543.0,7.0,25.0,0.0,25.0
0000001181-01-2020,1700.0,5.0,25.0,0.0,25.0,1713.0,13.0,25.0,0.0,25.0
0000001181-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001181-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001182-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001182-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001182-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001182-01-2019,13.0,1.0,25.0,0.0,25.0,13.0,0.0,0.0,0.0,0.0
0000001182-01-2020,23.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
0000001182-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001182-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001183-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001183-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001183-01-2018,1617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001183-01-2019,1966.0,25.0,40.0,0.0,40.0,1993.0,27.0,46.0,0.0,46.0
0000001183-01-2020,2306.0,37.0,76.0,0.0,76.0,2341.0,35.0,70.0,0.0,70.0
0000001183-01-2021,2664.0,29.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
0000001183-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001184-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001184-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001184-01-2018,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001184-01-2019,329.0,8.0,25.0,0.0,25.0,335.0,6.0,25.0,0.0,25.0
0000001184-01-2020,409.0,1.0,25.0,0.0,25.0,410.0,1.0,25.0,0.0,25.0
0000001184-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001184-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001185-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001185-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001185-01-2018,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001185-01-2019,601.0,8.0,25.0,0.0,25.0,610.0,9.0,25.0,0.0,25.0
0000001185-01-2020,855.0,3.0,25.0,0.0,25.0,870.0,15.0,25.0,0.0,25.0
0000001185-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001185-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001186-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001186-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001186-01-2018,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001186-01-2019,1276.0,29.0,52.0,0.0,52.0,1320.0,44.0,97.0,0.0,97.0
0000001186-01-2020,1649.0,3.0,25.0,0.0,25.0,1656.0,7.0,25.0,0.0,25.0
0000001186-01-2021,1936.0,49.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
0000001186-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001187-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001187-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001187-01-2018,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001187-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001187-01-2020,786.0,83.0,214.0,0.0,214.0,845.0,59.0,142.0,0.0,142.0
0000001187-01-2021,1149.0,21.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
0000001187-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001188-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001188-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001188-01-2018,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001188-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001188-01-2020,118.0,40.0,85.0,0.0,85.0,126.0,8.0,25.0,0.0,25.0
0000001188-01-2021,240.0,12.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
0000001188-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001189-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001189-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001189-01-2018,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001189-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001189-01-2020,677.0,31.0,58.0,0.0,58.0,699.0,22.0,31.0,0.0,31.0
0000001189-01-2021,956.0,32.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0
0000001189-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001190-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001190-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001190-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001190-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001190-01-2020,2392.0,5.0,25.0,0.0,25.0,2392.0,0.0,0.0,0.0,0.0
0000001190-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001190-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001191-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001191-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001191-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001191-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001191-01-2020,264.0,3.0,25.0,0.0,25.0,268.0,4.0,25.0,0.0,25.0
0000001191-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001191-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001192-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001192-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001192-01-2018,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001192-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001192-01-2020,607.0,5.0,25.0,0.0,25.0,611.0,4.0,25.0,0.0,25.0
0000001192-01-2021,654.0,1.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
0000001192-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001193-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001193-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001193-01-2018,1467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001193-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001193-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001193-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001193-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001194-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001194-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001194-01-2018,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001194-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001194-01-2020,1227.0,0.0,0.0,0.0,0.0,1246.0,19.0,25.0,0.0,25.0
0000001194-01-2021,1391.0,9.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
0000001194-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001195-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001195-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001195-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001195-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001195-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001195-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001195-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001196-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001196-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001196-01-2018,4354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001196-01-2019,4355.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,0.0,0.0
0000001196-01-2020,4369.0,0.0,0.0,0.0,0.0,4370.0,1.0,25.0,0.0,25.0
0000001196-01-2021,4371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001196-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001197-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001197-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001197-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001197-01-2019,1977.0,33.0,64.0,0.0,64.0,2002.0,25.0,40.0,0.0,40.0
0000001197-01-2020,2579.0,109.0,292.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0
0000001197-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001197-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001198-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001198-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001198-01-2018,1284.0,0.0,0.0,0.0,0.0,1313.0,0.0,0.0,0.0,0.0
0000001198-01-2019,1478.0,14.0,25.0,0.0,25.0,1504.0,26.0,43.0,0.0,43.0
0000001198-01-2020,1789.0,55.0,130.0,0.0,130.0,1930.0,141.0,388.0,0.0,388.0
0000001198-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001198-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001199-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001199-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001199-01-2018,3335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001199-01-2019,3371.0,1.0,25.0,0.0,25.0,3371.0,0.0,0.0,0.0,0.0
0000001199-01-2020,4069.0,60.0,145.0,0.0,145.0,4075.0,6.0,25.0,0.0,25.0
0000001199-01-2021,4238.0,31.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
0000001199-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001200-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001200-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
